Compound Score,Date,Negative Score,Neutral Score,Positive Score,Team,Tweet Ago,Tweet text
0.0,Thu Mar 15 20:30:23 +0000 2018,0.0,1.0,0.0,@clgaming,12,RT @BlakyChan5638: Just bought my first jersey ever with @clgaming Thnx @KidSkys for the discount https://t.co/NjrmWFnVBp
0.0,Thu Mar 15 19:06:01 +0000 2018,0.0,1.0,0.0,@clgaming,12,@Squirrely_gamin @Zterry12 @KidSkys Ayeeee!! 🔥🔥
0.0,Thu Mar 15 19:05:22 +0000 2018,0.0,1.0,0.0,@clgaming,12,"RT @Squirrely_gamin: First I got the @clgaming shirt from @Zterry12 then the joggers cause I saw @KidSkys had a discount code 😉
So hyped it…"
0.5707,Thu Mar 29 16:43:34 +0000 2018,0.0,0.83,0.17,@clgaming,13,@miami454 @OMENbyHP If you end up winning the giveaway sweepstakes we will ask for your size. We have XLs!
0.0,Thu Mar 29 16:43:05 +0000 2018,0.0,1.0,0.0,@clgaming,13,@whowantsatoyboy @OMENbyHP Worldwide unless we can't ship to your country due to laws or other factors.
0.0,Thu Mar 29 16:35:53 +0000 2018,0.0,1.0,0.0,@clgaming,13,"In celebration of our new partnership with @OMENbyHP we are doing a SIGNED jersey giveaway!

RT + Click Link to Ent… https://t.co/FDJMgvWcoV"
0.0,Thu Mar 29 16:13:48 +0000 2018,0.0,1.0,0.0,@clgaming,13,RT @OMENbyHP: Game recognizes game. Which is why we're now the official training hardware of @clgaming. #OMENxCLG  #CLGFIGHTING https://t.c…
0.5255,Thu Mar 29 16:05:04 +0000 2018,0.0,0.825,0.175,@clgaming,13,"Proud to announce @OMENbyHP as the official training hardware partner of CLG! #OMENxCLG  
 
Full Announcement »… https://t.co/JSGkMw7DJP"
0.0,Thu Mar 29 03:56:24 +0000 2018,0.0,1.0,0.0,@clgaming,13,RT @Jigz: Big little strim https://t.co/54rnAl6RJd
0.8439,Thu Mar 29 01:12:45 +0000 2018,0.089,0.558,0.354,@clgaming,13,"RT @fineokay_: Really fun set, GGs to @SpacestationGG. Great group of players/personalities, expect our rematch to be insane. Proud of the…"
0.9686,Thu Mar 29 00:56:09 +0000 2018,0.0,0.511,0.489,@clgaming,13,"RT @Homiefe: It feels super good to beat ssg and be undefeated! Super proud of my team and the progress we've made, and we'll do our best t…"
0.6351,Thu Mar 29 00:33:39 +0000 2018,0.203,0.406,0.391,@clgaming,13,@SethJ4417 @Homiefe Thanks for the support Seth! Sorry to scare you like that! 😅#CLGFIGHTING
0.0,Thu Mar 29 00:30:01 +0000 2018,0.0,1.0,0.0,@clgaming,13,"Do you know the origin of fineokay's name? 🤔

Get to know our beast Solo Laner in our latest episode of CLG 20 Ques… https://t.co/TjeWKEDagv"
0.8807,Thu Mar 29 00:19:23 +0000 2018,0.0,0.683,0.317,@clgaming,13,RT @Inbowned: @fineokay_ is making a case for best NA solo laner. He has played fantastic every game this year and he’s part of the reason…
0.4981,Thu Mar 29 00:19:16 +0000 2018,0.0,0.877,0.123,@clgaming,13,"RT @SmitePro: GG! @clgaming cleans up the set 2-0 and continues their undefeated streak in the #SPL. 

Here are your NA standings after ton…"
0.0,Thu Mar 29 00:18:59 +0000 2018,0.0,1.0,0.0,@clgaming,13,RT @fdotny: real talk @clgaming even hotter than I thought
0.7488,Thu Mar 29 00:09:32 +0000 2018,0.0,0.738,0.262,@clgaming,13,What a start! We take sole possession of first place and extend our win streak to three! 🔥🔥 GGWP @SpacestationGG!… https://t.co/MVoorjCEdS
0.0,Wed Mar 28 23:38:36 +0000 2018,0.0,1.0,0.0,@clgaming,13,".@Stixxay streaming two days in a row?! 😲🙌

➡️ https://t.co/fKUvNQ9qMQ https://t.co/uZTxTEXfmH"
0.4263,Wed Mar 28 23:34:55 +0000 2018,0.0,0.839,0.161,@clgaming,13,"RT @gsmVoiD: Wisdom Wednesdays starts again! Essentially an AMA stream, not limited to just Smash but aimed towards educating the masses 
h…"
0.0,Wed Mar 28 23:34:36 +0000 2018,0.0,1.0,0.0,@clgaming,13,"RT @SFAT: Melee prac w/ @VroZone 

https://t.co/uKIVEB5Z2Q"
0.855,Wed Mar 28 23:34:04 +0000 2018,0.0,0.323,0.677,@clgaming,13,@HighFlyin28 Happy birthday! It looks great! 👌
0.0,Wed Mar 28 23:33:05 +0000 2018,0.0,1.0,0.0,@clgaming,13,RT @HighFlyin28: Today is my birthday. When I finally arrived home today from work I opened my present and it literally made my day. Now I…
0.2481,Wed Mar 28 23:32:27 +0000 2018,0.083,0.741,0.176,@clgaming,13,RT @SmitePro: The @clgaming boys are unstoppable! They've committed another deicide against @spacestationgg and cleared the way for a Game…
0.7177,Wed Mar 28 22:39:57 +0000 2018,0.0,0.769,0.231,@clgaming,13,Our Smite team is looking for their third straight win today! 👊 Tune in as we take on @SpacestationGG next on strea… https://t.co/SsIMSxZdDE
0.0,Wed Mar 28 21:20:41 +0000 2018,0.0,1.0,0.0,@clgaming,13,RT @fineokay_: fineokay - HOW TO TEAMFIGHT AS A SOLO LANER! (Part 1): https://t.co/H3qkooKUwh via @YouTube
0.0,Wed Mar 28 21:20:25 +0000 2018,0.0,1.0,0.0,@clgaming,13,@SailorChristy @Biofrostlol @CORSAIR Slight correction. *Winning 😉
-0.6892,Wed Mar 28 20:29:57 +0000 2018,0.265,0.735,0.0,@clgaming,13,@SailorChristy @Biofrostlol @CORSAIR You know what is the worst! Being cold during a ranked game! 😤
0.2144,Wed Mar 28 20:00:42 +0000 2018,0.0,0.926,0.074,@clgaming,13,"RT @fineokay_: Show your support to me and the team today by not only watching us over at https://t.co/VMM7qbBklu starting at 5 est, but al…"
0.4019,Wed Mar 28 19:53:34 +0000 2018,0.0,0.899,0.101,@clgaming,13,RT @SnoopyMans: Our games today our going on at 6:45 pm est on https://t.co/FlbQEcAcxt You can also support us by buying our CLG bundle on…
0.0,Wed Mar 28 19:48:25 +0000 2018,0.0,1.0,0.0,@clgaming,13,"RT @gsmVoiD: Bardock squaaaddd
https://t.co/J1QJuwU7LX"
0.0,Wed Mar 28 19:48:02 +0000 2018,0.0,1.0,0.0,@clgaming,13,"RT @TheRealLaXInG: HELLO

https://t.co/JISTCpROyD"
0.6249,Wed Mar 28 19:28:02 +0000 2018,0.0,0.662,0.338,@clgaming,13,A True Story: @Biofrostlol on our way to the @CORSAIR Meet + Greet. 😅 https://t.co/E4xrGTJ9kR
0.5859,Wed Mar 28 18:26:47 +0000 2018,0.0,0.814,0.186,@clgaming,13,"RT @Homiefe: If you're a CLG fan buy the CLG Season badge, and get ready to watch our games vs Spacestation tonight on https://t.co/RbGTn8y…"
0.7756,Wed Mar 28 18:26:43 +0000 2018,0.0,0.8,0.2,@clgaming,13,RT @Hurriwind: make ABSOLUTELY SURE to get the CLG badge in game to show your support for the boys. We are the second set of the day and th…
0.7717,Wed Mar 28 18:18:01 +0000 2018,0.0,0.472,0.528,@clgaming,13,Happy #ManateeAppreciationDay to our favorite Manatee. 😊#URF https://t.co/cVhPpW1VOD
0.5093,Wed Mar 28 18:03:40 +0000 2018,0.0,0.752,0.248,@clgaming,13,"RT @fineokay_: we are streaming. i have some new codes haha!
https://t.co/ZeXK8F4r5C"
0.508,Wed Mar 28 01:15:43 +0000 2018,0.0,0.81,0.19,@clgaming,13,"WHOAA!  @Stixxay and @Biofrostlol are both currently streaming. Come support the boys! 🙏

Bio ➡️… https://t.co/Dh9z3emYAU"
0.3365,Tue Mar 27 23:14:18 +0000 2018,0.0,0.854,0.146,@clgaming,13,"Whaaaat! 🙌 Come watch our top lane carry stream some high level League! 

➡️ https://t.co/iMtPwD89GX https://t.co/E2gNxVhkxP"
0.3182,Tue Mar 27 22:32:50 +0000 2018,0.0,0.909,0.091,@clgaming,13,.@Hurriwind sat down with us and told us his goals for 2018. Be sure to catch our Smite team back in action tomorro… https://t.co/JSvARpEWzz
0.4559,Tue Mar 27 21:04:36 +0000 2018,0.0,0.843,0.157,@clgaming,13,"#CLGFAM get in here! Our Solo Laner @fineokay_ is currently streaming some ranked play! 

➡️ https://t.co/uIvs29RDgB https://t.co/BkjCHiIte0"
0.3182,Tue Mar 27 20:18:58 +0000 2018,0.0,0.913,0.087,@clgaming,13,The girls are on their way to Denmark to compete in Copenhagen Games. Be sure to catch up with them in CLG Roads: A… https://t.co/7YlH1Paz9b
0.4019,Tue Mar 27 17:40:43 +0000 2018,0.0,0.838,0.162,@clgaming,13,"Come support our Mid Laner @Huhi. He is currently streaming League of Legends. 😁

📺 https://t.co/huCg64Ek5J https://t.co/pcnf0RsAVW"
0.6369,Mon Mar 26 22:36:04 +0000 2018,0.0,0.776,0.224,@clgaming,13,".@DarshanU discusses his thoughts on how the off-season will help the team get ready for the Summer Split. 

Watch… https://t.co/1jTVTdieuL"
0.0,Mon Mar 26 19:30:01 +0000 2018,0.0,1.0,0.0,@clgaming,13,"Which superheroes would your teammates be? 🤔😂

Get to know @BoxForEngland in this week’s episode of CLG 20 Question… https://t.co/oNR1WskNoT"
0.0,Mon Mar 26 18:43:27 +0000 2018,0.0,1.0,0.0,@clgaming,13,"Get in here! @TheRealLaXInG is currently streaming some R6! 👀

📺 https://t.co/ULDuLdDatf https://t.co/1IjjQSGDc7"
0.7073,Mon Mar 26 18:35:57 +0000 2018,0.0,0.766,0.234,@clgaming,13,"#ICYMI Go watch this awesome mini documentary on @gsmVoiD’s path to pro player. 

Watch ➡️ https://t.co/VzQ89EZyyk https://t.co/2Mx8ScOLTN"
0.6239,Mon Mar 26 18:10:45 +0000 2018,0.0,0.746,0.254,@clgaming,13,RT @fineokay_: fineokay - CHIRON ADC! (how did we win this...): https://t.co/i110q0r5S8 via @YouTube
0.0,Mon Mar 26 17:46:17 +0000 2018,0.0,1.0,0.0,@clgaming,13,RT @NolanEvans7: Need a primer for @SpacestationGG's week two sets against @clgaming and @Luminosity? Here is my article breaking down the…
0.8674,Mon Mar 26 00:47:33 +0000 2018,0.0,0.661,0.339,@clgaming,13,"RT @BobbySiege: Always proud of my boys, but their play this weekend at #FullBloom4 was nothing short of stellar. 
🥇Doubles Champions

#CLG…"
0.8047,Mon Mar 26 00:46:16 +0000 2018,0.0,0.775,0.225,@clgaming,13,"RT @SFAT: Dang that set was in reeeeaaach, but ultimately made the goal of Top 5, got the Summit spot AND won teams with my boy @CLG_PewPew…"
0.5707,Mon Mar 26 00:25:35 +0000 2018,0.0,0.862,0.138,@clgaming,13,"An incredible run for @SFAT will come to an end here in 5th place at#FB4!
GG's to Mang0 and congrats again to SFAT… https://t.co/lIsJ9kR6ai"
-0.2481,Mon Mar 26 00:07:03 +0000 2018,0.165,0.715,0.121,@clgaming,13,"With the Summit spot secured, @SFAT looks to take down Mang0 next in Losers Quarterfinals! #CLGFIGHTING

📺… https://t.co/UJPC76HqVC"
0.4926,Sun Mar 25 23:24:40 +0000 2018,0.0,0.868,0.132,@clgaming,13,"RT @BTSsmash: As #FB4 comes to an end, we are thrilled to announce the next two #SmashSummit 6 attendees @SFAT and @n0ned ! Congratulations…"
0.7163,Sun Mar 25 22:57:46 +0000 2018,0.0,0.77,0.23,@clgaming,13,It's time for the #FB4 Top 8! @SFAT gets things started facing off against S2J! Tune in and cheer him on!… https://t.co/jncNFBIexg
0.5093,Sun Mar 25 19:54:00 +0000 2018,0.13,0.575,0.295,@clgaming,13,RT @SFAT: Made Top 8 losers side at #FB4. Playing the winner of @Tempo_S2J or @ssbDuck at 6pm EDT! #CLGFIGHTING
0.855,Sun Mar 25 19:31:28 +0000 2018,0.0,0.581,0.419,@clgaming,13,".@SFAT faces HugS on the main stage! Winner moves on to Top 8! #CLGFIGHTING

📺 https://t.co/vVzuRwuLEc https://t.co/dOyVhkrGwg"
0.8765,Sun Mar 25 19:19:39 +0000 2018,0.106,0.535,0.359,@clgaming,13,"RT @CLG_PewPewU: Unfortunately lost to Ducky, but I made big inprovements in the matchup, just as I prepared for. I love it.

Thank you all…"
-0.4003,Sun Mar 25 19:16:39 +0000 2018,0.124,0.876,0.0,@clgaming,13,.@CLG_PewPewU unfortunately falls 0-3 and his run at #FB4 will come to a close here in 13th place. GGWP Duck! #CLGFIGHTING
-0.5707,Sun Mar 25 18:59:47 +0000 2018,0.209,0.791,0.0,@clgaming,13,"The Losers run continues for @CLG_PewPewU as he takes on Duck next! #CLGFIGHTING

📺 https://t.co/8hZNGZC5ez https://t.co/PaReGJ09UZ"
-0.4389,Sun Mar 25 18:27:58 +0000 2018,0.164,0.756,0.08,@clgaming,13,"Moving on, @SFAT now takes on Shroomed in Losers Top 16! Let's keep it going #CLGFIGHTING #FB4

📺… https://t.co/GVipQGBaPK"
0.8034,Sun Mar 25 18:01:28 +0000 2018,0.0,0.744,0.256,@clgaming,13,"RT @CLG_PewPewU: Won't be reading notifications. But I beat Swedish 3-1 with my lil doge Fox :D

Keep watching! Keep supporting and keep ch…"
0.0,Sun Mar 25 17:49:41 +0000 2018,0.0,1.0,0.0,@clgaming,13,"Double #CLGSmash action!  @SFAT faces off against KJH on the secondary stream! #CLGFIGHTING

📺… https://t.co/tzGGwXdrN9"
-0.4389,Sun Mar 25 17:40:38 +0000 2018,0.224,0.667,0.109,@clgaming,13,".@CLG_PewPewU is up against Swedish in Losers Top 24! #CLGFIGHTING #FB4

📺 https://t.co/oFTOCvPbJ7 https://t.co/oE64QNftMa"
-0.7959,Sun Mar 25 16:23:44 +0000 2018,0.307,0.583,0.11,@clgaming,13,"@SFAT .@SFAT falls to Zain but will still be alive in the Losers bracket. GGWP!

Time for a Losers bracket run #CLGFIGHTING"
0.0,Sun Mar 25 16:06:17 +0000 2018,0.0,1.0,0.0,@clgaming,13,"It's now @SFAT's turn as he faces Zain on the main stage! Let's go 👊! #CLGFIGHTING #FB4

📺 https://t.co/oFTOCvPbJ7 https://t.co/HiIz6pCWmH"
-0.6103,Sun Mar 25 15:41:32 +0000 2018,0.199,0.801,0.0,@clgaming,13,GGs aMSa! @CLG_PewPewU will have to pick up back up in the Losers bracket. Stay tuned! #CLGFIGHTING
0.6688,Sun Mar 25 15:27:55 +0000 2018,0.0,0.785,0.215,@clgaming,13,#CLGSmash is live on Day 2 of #FB4! @CLG_PewPewU is up on the 2nd steam facing aMSa in Winners Top 48! #CLGFIGHTING… https://t.co/F6Y0DaHsPu
0.9352,Sun Mar 25 03:36:02 +0000 2018,0.0,0.607,0.393,@clgaming,13,"RT @gsmVoiD: 9th super stings man. I had a lot of fun here, both competing and hanging out, so I hope I get to do it more! I wish I did bet…"
0.0,Sun Mar 25 03:00:18 +0000 2018,0.0,1.0,0.0,@clgaming,13,".@gsmVoiD almost manages to bring it back, but ultimately falls to CaptainZack and will end his run at… https://t.co/l6KaXnyalu"
-0.6892,Sun Mar 25 02:42:05 +0000 2018,0.274,0.638,0.088,@clgaming,13,".@gsmVoiD fell to Mistake, but he's not out yet! Now facing CaptainZack to make Losers Top 8! #LetsGoVoiD… https://t.co/gFqn89iujo"
0.7644,Sun Mar 25 01:38:24 +0000 2018,0.095,0.551,0.354,@clgaming,13,".@gsmVoiD is now up against Mistake in Winners Quarterfinals. Winner moves on to Top 8! #LetsGoVoiD

📺… https://t.co/SFSwToKLnM"
0.4914,Sun Mar 25 00:54:15 +0000 2018,0.086,0.724,0.19,@clgaming,13,"RT @CLG_PewPewU: Whooo! I made it out in winner's defeating Lucky to make it out.

Very excited that my Fox vs Marth plans are paying divid…"
0.926,Sun Mar 25 00:52:41 +0000 2018,0.0,0.523,0.477,@clgaming,13,RT @SFAT: Skated by to make Top 48 winners. Played too tight today.  Gonna get some good rest and play much better tomorrow.
0.6688,Sun Mar 25 00:16:21 +0000 2018,0.0,0.732,0.268,@clgaming,13,"Let's go @gsmVoiD! He's live in Winners Top 32 at Smash Masters League: #BattleForVegas! #CLGFIGHTING

📺… https://t.co/5sYlDi9knj"
-0.5615,Sat Mar 24 23:08:34 +0000 2018,0.227,0.633,0.14,@clgaming,13,RT @gsmVoiD: Barely scraped my way into top 32 😅 I have to play Fatality as my first match. We haven't played in a long time!
0.8074,Sat Mar 24 22:11:31 +0000 2018,0.0,0.696,0.304,@clgaming,13,Great series but we were unable to close it out. Well played @GoingRogueGG. Our next game will be in two weeks.… https://t.co/gMri0JJIjy
0.7974,Sat Mar 24 21:40:00 +0000 2018,0.0,0.705,0.295,@clgaming,13,"WHAT A SAVE! @MijoRL kept the game alive and we were able to take game one! #RLCS

➡️ https://t.co/6HU75PCpk4 https://t.co/X6VROhmYwI"
-0.2695,Sat Mar 24 21:32:01 +0000 2018,0.122,0.878,0.0,@clgaming,13,"We strike first! 🔥 We are currently up 2-1 against @GoingRogueGG in game 1! 

➡️ https://t.co/6HU75PCpk4 https://t.co/wIhrd98dew"
0.6996,Sat Mar 24 21:15:39 +0000 2018,0.0,0.79,0.21,@clgaming,13,We are looking to bounce back against @GoingRogueGG next on stream. 👊 Let's get this win boys! #RLCS #CLGFIGHTING… https://t.co/hGIVDTkUij
0.5255,Sat Mar 24 20:58:00 +0000 2018,0.0,0.726,0.274,@clgaming,13,RT @SFAT: Woo! #PewFat takes #FB4 doubles GFs. GGs @TeamLiquid
0.1901,Sat Mar 24 20:27:35 +0000 2018,0.063,0.8,0.137,@clgaming,13,Well played @NRGgg. We struck first but we were unable to take the series. We will be facing @GoingRogueGG at 3:00… https://t.co/Wbcn51zV4o
0.9279,Sat Mar 24 20:27:17 +0000 2018,0.077,0.502,0.421,@clgaming,13,"RT @CLG_PewPewU: HOOOOLY COW WE WON! Game 10 battle against @LiquidHbox and @LiquidChu. Such a nailbiter, great games guys!!

GREAT JOB @SF…"
0.7959,Sat Mar 24 20:19:42 +0000 2018,0.0,0.706,0.294,@clgaming,13,"A full 10 games later, #PewFat emerges victorious and are your #FB4 Doubles Champions 🏆!  GGWP and congrats to… https://t.co/4PbY3tuutM"
0.0,Sat Mar 24 19:53:48 +0000 2018,0.0,1.0,0.0,@clgaming,13,"RT @RLEsports: Now with our next NA match, we have @NRGgg taking on @clgaming!

#RLCS

https://t.co/PpKjSDWZR1 https://t.co/1onZAzLuK8"
0.4574,Sat Mar 24 19:44:58 +0000 2018,0.0,0.88,0.12,@clgaming,13,We have two #RLCS matches today! 🔥 We are about to get started against @NRGgg next on stream. Tune in and support t… https://t.co/eGAmQcpkrt
0.5093,Sat Mar 24 19:37:06 +0000 2018,0.0,0.852,0.148,@clgaming,13,"#FB4 Doubles Grand Finals is live now w/ #PewFat vs Hungrybox &amp; ChuDat
Let's bring it home! #CLGFIGHTING

📺… https://t.co/A7ALet1si6"
0.8689,Sat Mar 24 18:59:44 +0000 2018,0.0,0.62,0.38,@clgaming,13,RT @CLG_PewPewU: #PewFat is in Grand Finals now waiting for our next opponents after a 3-1 win over S2j/Shroomed :)
0.5696,Sat Mar 24 18:29:33 +0000 2018,0.0,0.813,0.187,@clgaming,13,"#PewFat goes up against S2J &amp; Shroomed right now in Winners Finals! Let's go! 🔥 #CLGFIGHTING

📺… https://t.co/xm6AJoulW8"
0.5972,Sat Mar 24 17:28:11 +0000 2018,0.064,0.718,0.219,@clgaming,13,We're into the Top 8 of Doubles at #FB4! #PewFat takes on Crush &amp; Ryan Ford in Winners Semifinals. Tune in!… https://t.co/5m5AXXmkM8
-0.3818,Sat Mar 24 17:19:59 +0000 2018,0.115,0.885,0.0,@clgaming,13,Smash Masters League: Battle for Vegas is getting started here in just a couple of hours. Our very own @gsmVoiD wil… https://t.co/D2KnZO5RoD
0.0,Sat Mar 24 17:00:00 +0000 2018,0.0,1.0,0.0,@clgaming,13,"""You have to box her!"" 

Watch CLG REACTS ft. @DarshanU, @Zikzlol, @CLG_Auto, + @FallenBandit!

Full Video ➡️… https://t.co/H2aSFTbJ18"
0.8172,Sat Mar 24 15:10:20 +0000 2018,0.0,0.727,0.273,@clgaming,13,Full Bloom 4 Day 1 starts now! Best of luck to @SFAT &amp; @CLG_PewPewU as they compete in Melee Doubles &amp; Singles this… https://t.co/R3hwWjkBfv
0.0,Sat Mar 24 00:53:47 +0000 2018,0.0,1.0,0.0,@clgaming,13,@Shonduras @TrifectaGG @Homiefe 😏
0.4404,Sat Mar 24 00:06:01 +0000 2018,0.0,0.818,0.182,@clgaming,13,RT @Hurriwind: GGs to @TrifectaGG.  2-0 start and I couldn't ask for much better. FeelsGoodMan
-0.5461,Sat Mar 24 00:00:01 +0000 2018,0.261,0.739,0.0,@clgaming,13,"CLG FIGHTING EP. 06: Focus is out now!

➡️ https://t.co/fdlmVrlNZd https://t.co/LCvTRdPM36"
0.5743,Fri Mar 23 23:25:34 +0000 2018,0.0,0.823,0.177,@clgaming,13,RT @SmitePro: GG! @CLGaming dominates Game 3 to take the first #SPL NA set of the day! Stay tuned for more action with a post-Vegas rematch…
0.6892,Fri Mar 23 23:24:47 +0000 2018,0.0,0.516,0.484,@clgaming,13,@TrifectaGG GGs! It was a great series!
0.7163,Fri Mar 23 23:23:15 +0000 2018,0.0,0.808,0.192,@clgaming,13,Great showing by our Smite team! We take the series 2-1 over @TrifectaGG! Off to a 2-0 start on the season! 👍 #SPL… https://t.co/NhIGgDlWa0
0.6749,Fri Mar 23 22:58:25 +0000 2018,0.0,0.799,0.201,@clgaming,13,".@NickAllen did this fantastic interview with @TravisGafford! 😂

Watch for insight into what CLG is doing in the of… https://t.co/NMXtF7pvXM"
0.6239,Fri Mar 23 22:00:11 +0000 2018,0.0,0.854,0.146,@clgaming,13,RT @SmitePro: The first win of today's NA #SPL broadcast goes to @CLGaming! Will the boys of @trifectagg be able to make a comeback in Game…
0.0,Fri Mar 23 21:17:47 +0000 2018,0.0,1.0,0.0,@clgaming,13,RT @SmitePro: Picks and bans are in for Game 1 between @TrifectaGG and @CLGaming. Tune in now to watch an all-out NA brawl! https://t.co/m7…
0.743,Fri Mar 23 20:41:33 +0000 2018,0.0,0.769,0.231,@clgaming,13,Our Smite team is getting ready to take on @TrifectaGG in about 20 min.  👊 Looking for our second win of the season… https://t.co/IXG79IdTGh
0.0,Fri Mar 23 18:46:17 +0000 2018,0.0,1.0,0.0,@clgaming,13,With our Smite team taking on @TrifectaGG today. We asked @Homiefe what was the hardest lesson he had learned from… https://t.co/cv2q2T5rZE
0.0,Fri Mar 23 18:26:35 +0000 2018,0.0,1.0,0.0,@clgaming,13,@CLG_PewPewU  https://t.co/iGDcrHp7t2
0.2714,Fri Mar 23 17:55:40 +0000 2018,0.0,0.852,0.148,@clgaming,13,"RT @gsmVoiD: Last stream pre-Smash Masters! Playing a bit of Fighterz for now
https://t.co/J1QJuwU7LX"
0.0,Thu Mar 22 22:29:46 +0000 2018,0.0,1.0,0.0,@clgaming,13,"With @SFAT and @CLG_PewPewU competing in Full Bloom 4 on Saturday, throwback to #EGLX! #TBT 🎮

🖼️… https://t.co/kAhidUQ9bU"
0.7506,Thu Mar 22 21:49:57 +0000 2018,0.0,0.632,0.368,@clgaming,13,RT @H1Photographer: Enjoy the relaxing sounds of @Flamehopper Hosted Games on @h1z1 https://t.co/rjheYDPPe7
0.0,Thu Mar 22 20:27:42 +0000 2018,0.0,1.0,0.0,@clgaming,13,"RT @H1Z1ProLeague: Meet the #H1PL Org: @clgaming 

https://t.co/YLTNoMn9VF"
0.0,Thu Mar 22 20:23:14 +0000 2018,0.0,1.0,0.0,@clgaming,13,"Who wants to know how @gsmVoiD feels about Smash on the Nintendo Switch? 🤔

➡️ https://t.co/CmZiHG6uLa https://t.co/eUhhkUDDmk"
0.0,Thu Mar 22 20:07:33 +0000 2018,0.0,1.0,0.0,@clgaming,13,@DarshanU  https://t.co/JZl55oHagO
0.0,Thu Mar 22 19:32:31 +0000 2018,0.0,1.0,0.0,@clgaming,13,"I guess League of Legends wasn’t meant to be for @Jigz. 🤣

Check out our latest CLG 20 Questions W/ Jigz! 
➡️… https://t.co/fFNiagkQDJ"
0.0,Thu Mar 22 17:25:44 +0000 2018,0.0,1.0,0.0,@clgaming,13,"Our new Smite Solo Laner is streaming! Get your day started with @fineokay_. 😎

➡️ https://t.co/uIvs29A2p3 https://t.co/eEAQwi5Ysy"
0.3382,Thu Mar 22 02:00:02 +0000 2018,0.0,0.893,0.107,@clgaming,13,"We asked @Jigz to describe each of his teammates with a god. 😄

Get to know Jigz in CLG 20 Questions! ➡️… https://t.co/Tory7FcIXf"
0.8908,Thu Mar 22 01:46:52 +0000 2018,0.0,0.487,0.513,@clgaming,13,@LevoskiTB @Splyce Thank you so much for the warm welcome! Loving the Smite community already. 😊
0.7876,Thu Mar 22 01:39:45 +0000 2018,0.0,0.751,0.249,@clgaming,13,RT @SnoopyMans: GG's to Splyce. Was a little rocky in game 1 but we pulled through and played our game. Good start to the split.
0.8883,Thu Mar 22 01:31:25 +0000 2018,0.0,0.676,0.324,@clgaming,13,RT @Hurriwind: GGs to @Splyce. Really fun games and really proud of the team. Still lots to learn and improve on but happy we are off to a…
0.6892,Thu Mar 22 01:31:16 +0000 2018,0.0,0.802,0.198,@clgaming,13,Awesome start for our squad! 🔥 Our Smite team take a 2-1 victory over @Splyce! We will be back Friday vs… https://t.co/dxKmRJk3ho
0.658,Thu Mar 22 00:53:57 +0000 2018,0.0,0.82,0.18,@clgaming,13,RT @SmitePro: That's Game 2! @CLGaming takes the win to tie up the set! Who is taking Game 3? https://t.co/m7ASBG37Ye https://t.co/vZzQ0Km8…
0.0,Thu Mar 22 00:03:12 +0000 2018,0.0,1.0,0.0,@clgaming,13,RT @SmitePro: It's neck-and-neck as the bloodbath begins during the Phoenix siege! Tune in to see whether @Splyce or @CLGaming takes the fi…
0.0,Thu Mar 22 00:01:47 +0000 2018,0.0,1.0,0.0,@clgaming,13,"Who wants some more @Biofrostlol in their life? 🤔

➡️ https://t.co/3sGS3mGql6 https://t.co/jqtljNSQQn"
0.0,Wed Mar 21 23:49:18 +0000 2018,0.0,1.0,0.0,@clgaming,13,@VladdGG  https://t.co/5YnEadyUbE
0.4019,Wed Mar 21 23:17:01 +0000 2018,0.0,0.891,0.109,@clgaming,13,It’s time for our Smite season opener. 🙌 We are up next against @Splyce on stream. Get in here and support the squa… https://t.co/g4tVFdrs0a
0.0,Wed Mar 21 23:08:11 +0000 2018,0.0,1.0,0.0,@clgaming,13,@Biofrostlol  https://t.co/oD1VxUq9PF
0.0,Wed Mar 21 22:40:19 +0000 2018,0.0,1.0,0.0,@clgaming,13,@Dappur Just a 1s player? 🤔😉
0.0,Wed Mar 21 22:25:00 +0000 2018,0.0,1.0,0.0,@clgaming,13,"#WisdomWednesday with @gsmVoiD! Go learn some smash! 👍

➡️ https://t.co/01s4xDQx7v https://t.co/9Ec0YNGuZL"
0.4215,Wed Mar 21 21:01:29 +0000 2018,0.0,0.887,0.113,@clgaming,13,"With our Smite team having their pro debut today, we sat down with @fineokay_ and asked him what he hopes to achiev… https://t.co/s5SvXyAouE"
0.0,Wed Mar 21 19:38:17 +0000 2018,0.0,1.0,0.0,@clgaming,13,"RT @gsmVoiD: #2012vs2018
Did I really grow up? 🤔 https://t.co/uhhkk7ZGWf"
0.5719,Wed Mar 21 19:38:09 +0000 2018,0.0,0.824,0.176,@clgaming,13,"RT @fineokay_: Make sure to tune into the NA SPL today over at https://t.co/VMM7qbBklu

We play Splyce up second, watch what the Season 5 m…"
0.0,Wed Mar 21 18:09:52 +0000 2018,0.0,1.0,0.0,@clgaming,13,"RT @CLGRed: #CLGFAM come tune into @EmyyCSGO's stream for some Fortnite action. 🔥

📺 https://t.co/4pix2OFNYk https://t.co/jzzNr93Ex0"
0.0,Wed Mar 21 18:03:19 +0000 2018,0.0,1.0,0.0,@clgaming,13,Our Smite team will have their first #SPL match today vs @Splyce. The match is set for 3:45 PM PST. Let’s start the… https://t.co/fd8m27WPWJ
